100
yang	-2.17086759679717
dan	-2.5324802491207
di	-3.03136629580069
ini	-3.36570528579735
itu	-3.3785043827162
tidak	-3.45925759293868
untuk	-3.53684461744577
dalam	-3.64494473978373
dari	-3.65141314967926
saya	-3.65651585242092
kita	-3.87713669000241
akan	-4.02574807047212
ada	-4.06788143942338
pada	-4.20611040071843
juga	-4.27846430016485
atau	-4.33279623276897
oleh	-4.34062356726546
ke	-4.36033494397225
orang	-4.36162843787915
bisa	-4.39666428790757
anda	-4.5032170540792
lebih	-4.5378078813741
kalau	-4.60220233549968
sudah	-4.60649206324601
the	-4.70402030960783
harus	-4.7336192147315
tak	-4.75679214147298
bahwa	-4.76102861998332
telah	-4.79678178968914
islam	-4.82312576502874
dapat	-4.85441090252577
lagi	-4.86377665851342
hanya	-4.87323096185254
lain	-4.87842577872965
saja	-4.88233967805079
satu	-4.89329269006998
tapi	-4.91691759092912
apa	-4.94111416057906
ia	-4.94342737003062
bukan	-4.9716114807248
tahun	-4.97782416498471
semua	-5.0050367285096
jadi	-5.04935415169416
para	-5.10222058373018
baru	-5.12528585666117
dia	-5.15517249041137
kami	-5.15803864313298
bagi	-5.15976228619115
masih	-5.19130695775897
besar	-5.23745965355305
of	-5.25311922817106
at	-5.25375074066442
maka	-5.32170633783463
hal	-5.38448845779109
sama	-5.3859293802306
atas	-5.41816660402219
baik	-5.43166006212511
to	-5.46309231629552
lalu	-5.46309231629552
email	-5.47326852935598
and	-5.47484333283104
suatu	-5.48593694897955
pun	-5.50931568404927
jika	-5.5101316775666
saat	-5.53241902187004
waktu	-5.53995990385465
perlu	-5.5492544363339
boleh	-5.55350795189196
allah	-5.55692383907336
a	-5.58204425915689
mau	-5.60601344926989
dunia	-5.63889312338904
agar	-5.70709044988575
masa	-5.70908050029376
hari	-5.70908050029376
belum	-5.71607703058359
serta	-5.71909059388886
abri	-5.73123649219096
salah	-5.74044371835943
bank	-5.74662930509214
diri	-5.76016412909714
in	-5.77707785153921
dua	-5.78564321439813
punya	-5.78671906173159
tahu	-5.78995356589925
luar	-5.81621328048281
tanpa	-5.82848337307462
terus	-5.83185605755326
ingin	-5.87441567197206
nama	-5.87912710589338
hidup	-5.90423302702445
hukum	-5.910304691093
pihak	-5.92379355287895
mana	-5.93371919267892
kata	-5.93496685347707
tetap	-5.93997312175522
namun	-5.9731394269821
cukup	-5.97573683103979
agama	-6.01688397594496
bila	-6.01823990835609
