3424
3
_ma	-6.70669611179656
mal	-8.98494910413108
alm	-9.50220561822736
tog	-8.28700575130764
oge	-8.62539369732699
get	-7.71854335923192
et_	-4.1154934234976
_bu	-8.57309419792414
buk	-9.5862887354379
ukt	-8.65260626085188
kte	-6.65860992512893
tet	-6.55946587481388
_si	-5.98298628082645
sig	-7.05426416267283
ig_	-5.9079913906545
_so	-5.61104386475693
som	-5.61038532011673
om_	-5.08647906510764
_en	-5.53863128718845
en_	-4.01700721266708
_sv	-7.34334190876359
sva	-7.70241397730204
var	-5.12502943768723
art	-6.63540702804926
rt_	-6.11563075543275
_kj	-6.999976749835
kje	-6.19567346310628
jem	-8.19561799971821
emp	-9.43968526124603
mpe	-8.7541426800713
eor	-8.42533331619566
orm	-8.52339452937187
mgj	-10.9902826736572
gje	-6.62536586654977
jen	-6.45614826078585
enn	-6.04101632593723
nne	-5.49077526601082
nem	-8.87574981216609
em_	-6.97776812968273
_de	-4.20663395315394
de_	-4.80598651815866
_hø	-7.28195079361644
høi	-10.4512861729245
øie	-9.2226207560082
ie_	-8.65260626085188
_sn	-7.2390993362071
snø	-9.18668874678214
øsk	-10.9212898021702
skj	-7.16475169958249
kjæ	-9.91576793656814
jær	-9.84515036935419
æri	-11.2314447304741
rin	-7.4894554510462
ing	-6.05786635442118
nge	-6.01749760369204
gen	-6.13825240973758
ene	-5.73390399632949
ne_	-5.14922582009764
_ef	-8.65260626085188
eft	-8.20880500400017
fte	-7.51787266376977
ter	-5.92003166988658
er_	-4.45805235855997
den	-5.59082798229564
_la	-6.52273386554515
lan	-6.85055510558727
ang	-6.39156181134901
ger	-6.92125591941938
ere	-6.25785070805818
rek	-7.86101900747868
ekk	-7.07398311146179
kke	-5.38974654896648
ken	-6.46230212636023
_av	-6.04711080899599
av_	-6.17926043346495
las	-7.68916875055202
ast	-7.70241397730204
ste	-5.56627709194566
tev	-10.0184220906282
evo	-10.1029794786563
vog	-10.2971354930972
ogn	-9.91576793656814
gne	-7.91560719776308
ner	-7.09120017950478
_ko	-6.05170617066972
kom	-6.33700282709857
_to	-6.72961689598758
ets	-8.4419541974317
ts_	-9.50220561822736
nes	-6.51051375421037
est	-6.34177936296273
te_	-4.8909251061047
_ku	-7.17414143993233
kup	-10.371243465251
_ka	-6.25533814392229
kar	-6.94848532448224
arl	-7.459729270781
rl_	-7.73769579144668
_sa	-5.89346968331989
sat	-7.30677476334517
att	-6.44319569875013
tt_	-5.64113640624988
_i_	-5.38500595541636
det	-4.74237796840632
hjø	-10.0184220906282
jør	-7.53126572110621
ørn	-9.64035595670818
rne	-7.71583699763418
net	-6.83028414121366
_ha	-4.39802122491108
han	-4.76036381399791
an_	-4.81902953691449
had	-6.03697387475266
add	-6.0184872128772
dde	-5.77418299739111
_pu	-8.64573338156412
pus	-9.17499270701894
ust	-8.42533331619566
_et	-6.28268484009591
_ru	-7.61562484722965
run	-7.57725083434804
und	-6.45003203376842
ndt	-7.61807282886829
dt_	-6.76136559430216
_ki	-8.93799212104331
kik	-9.3526738842564
hul	-9.84515036935419
ull	-7.08112090051008
ll_	-7.55629546917205
eno	-8.92885963748004
nov	-10.0184220906282
ove	-6.39805299894484
ver	-5.83122737444266
err	-7.81819901029575
rri	-9.19852320442914
rim	-9.6039883125373
ime	-8.40898417819413
met	-7.47660730856835
ete	-7.58908529199504
_vi	-5.91823875143229
vin	-7.55860227526996
ind	-7.9768508230038
ndu	-8.8671660684747
dus	-9.91576793656814
sru	-10.4512861729245
rut	-8.87574981216609
uta	-8.5859148863532
ta_	-7.10284514370166
_ve	-5.9436369420379
ved	-7.43697751379758
ed_	-5.65034363241834
sid	-7.59146908335031
ide	-6.9535167816376
_me	-5.01085456037434
men	-5.70562966930321
ten	-5.67146264478264
_så	-5.81372947123726
så_	-5.85532492602172
_va	-5.19465923343068
ar_	-5.03444530419236
_bl	-6.30616928532898
bla	-8.77730973935283
ank	-7.803339895892
kha	-10.5382975499141
har	-6.80496633322937
ard	-8.01986820808749
rde	-6.68332601217322
øve	-8.77730973935283
veg	-7.83024734881193
egg	-7.86101900747868
gge	-7.21424304410086
_li	-6.21055912052166
lik	-6.72158472429031
ike	-7.31398200175012
ke_	-5.52735927141926
_in	-6.24163076419141
inn	-6.26479298901681
nnt	-9.43968526124603
nti	-8.50537602386919
til	-5.4919441732158
il_	-5.63910181755209
_vo	-8.32603509521338
nsi	-7.81520947144739
sam	-7.20771773546593
amm	-7.43086128678014
mme	-6.17635767380699
me_	-7.06689590957873
kun	-7.18203414073124
nde	-5.93494720064303
_væ	-7.32672102752755
vær	-7.06972476577921
ære	-7.38906415810168
re_	-5.42439483825325
_fo	-5.50815676119362
for	-5.38081087847223
orr	-8.56674497024549
rre	-7.24414560427473
res	-7.07825966822905
_an	-6.53179115265766
and	-6.32146722250875
ndr	-6.96238321084325
dre	-6.71262498291884
_og	-4.79354763676971
og_	-4.85055207416775
ngt	-7.86414890048761
gt_	-7.44519111233497
vik	-9.21049939547585
ikt	-7.31760519411954
kti	-8.14040227711576
tig	-7.94916739425538
ige	-7.32489120085047
_ti	-5.44706026401343
tin	-7.77140684878899
ngå	-10.684901024106
gå_	-7.95601673610096
_te	-6.96238321084325
enk	-7.06126209186048
nke	-7.34520584220165
_på	-5.41758560589725
på_	-5.43732308873558
_nå	-6.68621758045302
nå_	-7.08255459251193
or_	-5.85532492602172
_he	-5.78079652081577
her	-7.46813268157738
_sk	-5.79494770036202
sku	-6.9738996529048
kul	-7.08686804276565
uld	-7.95601673610096
lde	-6.89593811143509
